AMTRAK,IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,CASINJRR,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,STATION,COUNTY,STATE,REGION,DUMMY2,CITY,HIGHWAY,VEHSPD,TYPVEH,VEHDIR,POSITION,RREQUIP,RRCAR,TYPACC,HAZARD,TEMP,VISIBLTY,WEATHER,TYPEQ,TYPTRK,TRKNAME,TRKCLAS,NBRLOCOS,NBRCARS,TRNSPD,TYPSPD,TRNDIR,SIGNAL,LOCWARN,WARNSIG,LIGHTS,STANDVEH,TRAIN2,MOTORIST,VIEW,VEHDMG,DRIVER,INVEH,TOTKLD,TOTINJ,TOTOCC,INCDRPT,JOINTCD,TYPRR,DUMMY3,CASKLDRR,DUMMY4,CROSSING,NARRLEN,DUMMY5,YEAR4,DIVISION,PUBLIC,CNTYCD,STCNTY,HZMRLSED,HZMNAME,HZMQNTY,HZMMEAS,SIGWARNX,WHISBAN,DRIVAGE,DRIVGEN,PLEONTRN,SSB1,SSB2,USERKLD,USERINJ,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,NARR1,NARR2,NARR3,NARR4,NARR5,combtxt,SUBDIV,ROADCOND,VIDEOT,VIDEOU
,9,7,SCRT,7232009,,,,,9,7,SCRT,7232009,,0,753510H,9,7,23,3,6,PM,65TH STREET STATION,SACRAMENTO,6,7,,SACRAMENTO,REDDING AVE./69TH ST,,M,3,4,1,1,1,4,90,2,1,2,1,GOLD LINE,3,1,3,25,E,3,1,1,2,2,2,2,5,8,1500,3,2,0,0,0,2,1,3,,0,,102030607,265,,2009,LR,Y,67,06C067,4,,,,,2,,,200,,,0,0,0,0,0,0,"AS THE TRAIN APPROACHED THE CROSSING, THE GATES WERE DOWN, BUT THE OPERATOR DID NOT REALIZE THE GATE"," WAS MIS-ALIGNED.  OPERATOR TRIED TO STOP, BUT MADE CONTACT WITH THE CROSSING GATE ARM.  CROSSING GA",TE BROKE AND THERE WAS DAMAGE TO THE FRONT AND SIDE OF THE TRAIN.,,,"AS THE TRAIN APPROACHED THE CROSSING, THE GATES WERE DOWN, BUT THE OPERATOR DID NOT REALIZE THE GATE  WAS MIS-ALIGNED.  OPERATOR TRIED TO STOP, BUT MADE CONTACT WITH THE CROSSING GATE ARM.  CROSSING GA TE BROKE AND THERE WAS DAMAGE TO THE FRONT AND SIDE OF THE TRAIN.  ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,7,SEPA,725096936,,,,,9,7,SEPA,725096936,,1,592788P,9,7,25,5,10,PM,LANSDALE,MONTGOMERY,42,2,,LANSDALE,MAIN STREET,5,K,3,3,1,1,1,4,85,2,1,2,1,#2,4,1,3,14,R,1,1,1,1,1,3,2,1,8,100,2,2,0,1,1,2,1,3L,,0,,10205,80,,2009,SYSTEM,Y,91,42C091,4,,,,,2,21,1,62,,,0,1,0,0,0,0,TRAIN #1558 STRUCK A TRESPASSER WHILE OPERATING OVER MAIN STREET GRADE CROSSING.,,,,,TRAIN #1558 STRUCK A TRESPASSER WHILE OPERATING OVER MAIN STREET GRADE CROSSING.    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,7,SCAX,72909,,,,,9,7,SCAX,72909,,0,746053L,9,7,29,3,45,PM,SYLMAR,LOS ANGELES,6,7,,LOS ANGELES,PIERCE STREET,0,A,4,2,2,1,1,4,95,2,1,3,1,MAIN,4,2,4,59,R,3,1,2,3,3,2,2,4,8,8000,1,1,1,0,1,1,1,3L,,1,,10306,123,,2009,SYSTEM,Y,37,06C037,4,,,,,2,89,1,25,,,1,0,0,0,0,0,WOMAN STOPPED ON CROSSING AT PIERCE STREET AND WAS FATALLY STRUCK BY TRAIN 218.  QUESTION  28 & 29 C,HANGED UPDATED 1/25/10.,,,,WOMAN STOPPED ON CROSSING AT PIERCE STREET AND WAS FATALLY STRUCK BY TRAIN 218.  QUESTION  28 & 29 C HANGED UPDATED 1/25/10.   ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,5,CRSH,54428,,,,,9,5,CRSH,54428,,0,914970G,9,5,1,3,30,PM,BENTON HARBOR,MIDDLESEX,34,1,,AVENEL,PATHMARK,5,C,4,3,2,1,1,4,55,2,2,7,4,REFORMATORY EXTENSIO,1,2,12,2,R,1,,1,2,2,2,2,3,8,5000,3,1,0,0,1,2,1,1L,,0,,8,50,,2009,N JERSEY,N,23,34C023,4,,,,,2,21,1,2,,,0,0,0,0,0,0,HIGHWAY USER DID NOT STOP AND WAS STRUCK BY TRAIN.,,,,,HIGHWAY USER DID NOT STOP AND WAS STRUCK BY TRAIN.    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,5,CRSH,54431,,,,,9,5,CRSH,54431,,0,501041N,9,5,4,2,10,PM,SPOTSWOOD,MIDDLESEX,34,1,,SPOTSWOOD,MAIN STREET,1,A,4,3,2,2,2,4,49,2,3,7,1,AMBOY SECONDARY,2,1,12,7,R,4,1,1,2,2,2,2,2,8,600,3,1,0,0,1,2,1,1L,,0,,30607,110,,2009,N JERSEY,Y,23,34C023,4,,,,,2,89,2,2,,,0,0,0,0,0,0,FM09 WAS SHOVING TO INLAND WHEN IT WAS STRUCK BY A HIGHWAY USER.  RAILROAD HAS VERIFIED THE AGE OF T,HE DRIVER.,,,,FM09 WAS SHOVING TO INLAND WHEN IT WAS STRUCK BY A HIGHWAY USER.  RAILROAD HAS VERIFIED THE AGE OF T HE DRIVER.   ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,6,CRSH,54449,,,,,9,6,CRSH,54449,,0,586217G,9,6,5,3,30,AM,BELLMAWR,CAMDEN,34,1,,BELLMAWR,BROWNING ROAD,10,A,4,3,1,1,1,4,60,4,3,7,4,GRENLOCH INDUSTRIAL,1,1,5,9,R,2,,1,2,1,2,2,3,8,12325,3,1,0,0,1,2,1,1L,,0,,7,56,,2009,S JERSY,Y,7,34C007,4,,,,,2,49,2,3,,,0,0,0,0,0,0,HIGHWAY USER TRYING TO BEAT TRAIN WAS STRUCK AT CROSSING,,,,,HIGHWAY USER TRYING TO BEAT TRAIN WAS STRUCK AT CROSSING    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,8,CRSH,54494,,,,,9,8,CRSH,54494,,0,586301P,9,8,5,10,40,AM,CLAYTON,GLOUCESTER,34,1,,CLAYTON,CLAYTON/ AURA RD.,10,B,3,3,1,1,1,4,90,2,1,1,1,VINELAND SECONDARY,2,2,61,20,R,2,1,1,2,2,2,2,2,8,1000,3,1,0,0,1,2,1,1L,,0,,30607,62,,2009,S JERSEY,Y,15,34C015,4,,,,,2,59,1,2,,,0,0,0,0,0,0,ARMOURED CAR CROSSED THE TRACKS WITHOUT YIELDING TO THE TRAIN.,,,,,ARMOURED CAR CROSSED THE TRACKS WITHOUT YIELDING TO THE TRAIN.    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,9,CRSH,54517,,,,,9,9,CRSH,54517,,1,916012C,9,9,4,11,30,AM,BENTON HARBOR,UNION,34,1,,HILLSIDE,HILLSIDE FORD,10,A,4,3,1,1,1,4,80,2,1,7,1,IRVINGTON BRANCH,X,2,2,10,R,4,,3,2,2,2,2,3,8,4875,2,1,0,1,1,2,1,1L,,0,,12,195,,2009,N JERSEY,Y,39,34C039,4,,,,,2,53,1,4,,,0,1,0,0,0,0,FO10 TRAVELING ON THE IRVINGTON BRANCH AT THE GARDEN STATE AUTO PLAZA CAR DEALERSHIP. A VEHICLE TRAV,ELING IN THE SAME DIRECTION GAVE NO INDICATION HE WAS GOING TO TURN LEFT IN FRONT OF THE TRAIN.,,,,FO10 TRAVELING ON THE IRVINGTON BRANCH AT THE GARDEN STATE AUTO PLAZA CAR DEALERSHIP. A VEHICLE TRAV ELING IN THE SAME DIRECTION GAVE NO INDICATION HE WAS GOING TO TURN LEFT IN FRONT OF THE TRAIN.   ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,7,UP,0709FW003,,,,,9,7,UP,0709FW003,,0,413683K,9,7,2,2,49,PM,MCALESTER,PITTSBURG,40,5,,MCALESTER,OTTAWA,5,A,1,3,1,1,2,4,99,2,1,1,1,SINGLE MAIN,4,2,135,36,R,1,1,1,,2,2,2,3,8,1000,3,1,0,0,2,2,1,1L,,0,,30607,88,,2009,FORT WORTH SU,Y,121,40C121,4,,,,,2,61,1,3,,,0,0,0,0,0,0,"AUTOMOBILE STRUCK SIDE OF TRAIN, BUMPER PULLED OFF WHEN AUTOMOBILE BACK AWAY/ NO INJURY.",,,,,"AUTOMOBILE STRUCK SIDE OF TRAIN, BUMPER PULLED OFF WHEN AUTOMOBILE BACK AWAY/ NO INJURY.    ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,7,UP,0709FW004,,,,,9,7,UP,0709FW004,,1,796260S,9,7,3,9,7,AM,BARSTOW,WARD,48,5,,,COUNTY ROAD 138,5,D,2,3,1,1,1,4,82,2,1,1,1,SINGLE MAIN,5,2,71,50,E,3,,1,,2,2,2,3,8,35000,2,1,0,1,1,2,1,1L,,0,,7,0,,2009,FORT WORTH SU,Y,475,48C475,4,,,,,2,39,2,3,,,0,1,0,0,0,0,,,,,,    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,7,UP,0709FW010,,,,,9,7,UP,0709FW010,,1,413724M,9,7,14,1,57,PM,ATOKA,ATOKA,40,5,,ATOKA,VENITA ALLEN ROAD,15,B,4,3,1,1,1,2,95,2,1,1,1,SINGLE MAIN,4,2,54,50,E,2,1,1,,2,2,2,3,8,18000,2,1,0,1,1,1,1,1L,,0,,2030607,0,,2009,FORT WORTH SU,Y,5,40C005,4,,,,,2,46,1,3,,,0,1,0,0,0,0,,,,,,    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,7,UP,0709FW012,,,,,9,7,UP,0709FW012,,1,796249S,9,7,17,1,10,PM,ODESSA,ECTOR,48,5,,ODESSA,DIXIE BLVD,10,A,2,3,1,1,2,4,100,2,2,1,1,SINGLE MAIN,5,4,93,65,E,3,1,1,,1,2,2,1,8,5000,2,1,0,1,1,2,1,1L,,0,,1030607,0,,2009,FORT WORTH SU,Y,135,48C135,4,,,,,2,84,1,2,,,0,1,0,0,0,0,,,,,,    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,7,UP,0709FW024,,,,,9,7,UP,0709FW024,,0,748507P,9,7,24,1,50,AM,LAWRENCE,KAUFMAN,48,5,,TERRELL,METROCREST WAY,0,C,1,1,1,1,1,4,84,4,1,1,1,SINGLE MAIN,5,2,50,36,R,4,1,1,,1,2,2,5,8,20000,3,2,0,0,0,1,1,1L,,0,,1030607,62,,2009,FORT WORTH SU,Y,257,48C257,4,,,,,2,50,1,2,,,0,0,0,0,0,0,DRIVER'S ACTIONS: STOPPED ON CROSSING (BEFORE GATES DESCENDED),,,,,DRIVER'S ACTIONS: STOPPED ON CROSSING (BEFORE GATES DESCENDED)    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CRSH,54539,,,,,9,10,CRSH,54539,,0,501047E,9,10,12,2,10,PM,HELMETTA,MIDDLESEX,34,1,,HELMETTA,LAKE AVENUE,10,B,3,3,1,1,2,4,55,2,1,1,1,FREEHOLD SECONDARY,2,1,5,21,R,4,1,1,2,2,3,3,3,8,9300,3,1,0,0,1,2,1,1L,,0,,30607,41,,2009,N JERSEY,Y,23,34C023,4,,,,,1,73,1,2,,,0,0,0,0,0,0,HIGHWAY USER STRUCK TRAIN AND FLED SCENE.,,,,,HIGHWAY USER STRUCK TRAIN AND FLED SCENE.    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CRSH,54549,,,,,9,10,CRSH,54549,,2,501034D,9,10,15,6,10,PM,OLD BRIDGE,MIDDLESEX,34,1,,OLD BRIDGE,SANDFIELD RD.,21,A,4,3,1,1,1,4,55,3,1,1,1,AMBOY SECONDARYTRACK,1,2,23,8,E,4,,1,2,1,2,2,2,8,613,3,1,0,2,3,2,1,1L,,0,,7,71,,2009,N JERSEY,Y,23,34C023,4,,,,,2,45,2,2,,,0,2,0,0,0,0,TRAIN STRUCK HIGHWAY USER. HIGHWAY USER WAS CITED FOR CARELESS DRIVING.,,,,,TRAIN STRUCK HIGHWAY USER. HIGHWAY USER WAS CITED FOR CARELESS DRIVING.    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,11,CRSH,54557,,,,,9,11,PANQ,XXX,,0,926959R,9,11,17,6,15,PM,ELIZABETH,UNION,34,1,,ELIZABETH,TYLER STREET,10,C,2,3,6,1,1,4,45,4,1,8,1,PA SOUTH SIDE LEAD,X,1,0,2,R,3,,2,2,1,2,2,3,8,500,3,1,0,0,1,2,1,1L,,0,,80710,55,,2009,N JERSEY,Y,39,34C039,4,,,,,2,43,1,2,,,0,0,0,0,0,0,HIGHWAY USER ATTEMPTED TO BEAT ENGINE THROUGH CROSSING.,,,,,HIGHWAY USER ATTEMPTED TO BEAT ENGINE THROUGH CROSSING.    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,11,CRSH,54560,,,,,9,11,CRSH,54560,,0,531010W,9,11,22,9,30,PM,BENTON HARBOR,DELAWARE,42,2,,MARCUS HOOK,POST ROAD,5,A,2,3,2,1,1,1,51,4,1,7,4,EPSILON LEAD,1,1,6,4,E,4,,,2,1,2,2,3,8,500,3,1,0,0,1,2,1,1L,,0,,12,157,,2009,S JEFERSON,Y,45,42C045,4,,,,,2,57,2,3,,,0,0,0,0,0,0,CREW SHOVING WEST ON TRACK WITH ENGINE AND SIX CARS.CONDUCTOR HAD FUSEES IN STREET. HIGHWAY USER RAN, CROSSING AND WAS CLIPPED BY THE TILX 302186.  32. FUSEES,,,,CREW SHOVING WEST ON TRACK WITH ENGINE AND SIX CARS.CONDUCTOR HAD FUSEES IN STREET. HIGHWAY USER RAN  CROSSING AND WAS CLIPPED BY THE TILX 302186.  32. FUSEES   ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,1,NS,35315,,,,,9,1,NS,35315,,0,720877L,9,1,14,6,42,AM,ORANGEBURG,ORANGEBURG,45,3,,,SELLERS AVE,30,J,2,3,1,1,1,2,36,1,1,1,1,SINGLE MAIN TRACK,4,2,58,45,E,3,1,1,2,2,2,1,1,8,15000,3,1,0,0,1,2,1,1L,,0,,102030607,57,,2009,PIEDMONT,Y,75,45C075,4,,,,,2,51,1,2,,,0,0,0,0,0,0,TRAIN 337 TRAVELLING EASTBOUND STRUCK A 2004 CHEVY TAHOE.,,,,,TRAIN 337 TRAVELLING EASTBOUND STRUCK A 2004 CHEVY TAHOE.    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,1,NS,35327,,,,,9,1,NS,35327,,1,503073B,9,1,15,4,0,PM,SHREVE,WAYNE,39,2,,,WILLOW RD,40,A,3,3,4,3,2,4,7,2,6,9,1,MAIN #1 TRACK,4,0,13,5,E,3,,1,2,2,2,2,3,8,3000,2,1,0,1,1,1,1,1L,,0,,7,322,,2009,PITTSBURGH,Y,169,39C169,4,,,,,2,18,2,1,,,0,1,0,0,0,0,RAIL GANG R-8 MOVING WEST WITH 13 M/W EQUIPMENT CARS ON FT. WAYNE SINGLE TRACK MILE POST PC 141.6 SH,"REVE, OH WAS STRUCK BY A 2001 PONTIAC AZTEC AT THE WILLOW ROAD CROSSING. SHREVE, OH ( DOT #503073B)."," DRIVER, DID NOT SLOW DOWN AS SHE APPROACHED THE CROSSING AND STRUCK THE PLUG CART DAMAGING THE EQUI",PMENT AND HER VENSLLE.,,"RAIL GANG R-8 MOVING WEST WITH 13 M/W EQUIPMENT CARS ON FT. WAYNE SINGLE TRACK MILE POST PC 141.6 SH REVE, OH WAS STRUCK BY A 2001 PONTIAC AZTEC AT THE WILLOW ROAD CROSSING. SHREVE, OH ( DOT #503073B).  DRIVER, DID NOT SLOW DOWN AS SHE APPROACHED THE CROSSING AND STRUCK THE PLUG CART DAMAGING THE EQUI PMENT AND HER VENSLLE. ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,1,NS,35337,,,,,9,1,CRSH,XXX,,0,511653M,9,1,14,10,20,PM,TRENTON,WAYNE,26,4,,TRENTON,VAN HORN,0,A,1,2,1,1,1,4,8,4,1,1,1,SINGLE MAIN TRACK,3,2,12,39,R,2,1,1,2,2,2,2,4,8,2000,3,2,0,0,0,2,1,1L,,0,,102030607,42,,2009,DEARBORN,Y,163,26C163,4,,,,,2,47,1,3,,,0,0,0,0,0,0,20V STRUCK A VEHICLE STOPPED ON THE TRACKS,,,,,20V STRUCK A VEHICLE STOPPED ON THE TRACKS    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,1,NS,35338,,,,,9,1,NS,35338,,1,730836J,9,1,14,3,20,AM,PEAK,ANDERSON,47,3,,CLINTON,LEE RD,0,C,3,2,1,1,1,4,18,4,1,1,1,SINGLE MAIN TRACK,4,3,54,30,E,1,,1,2,1,2,2,4,8,2000,2,1,0,1,1,2,1,1L,,0,,7,144,,2009,CENTRAL,Y,1,47C001,4,,,,,2,41,1,2,,,0,1,0,0,0,0,TRACTOR-TRAILER WAS PULLING EAST OVER CROSSING WHEN TRAILER BODY BECAME STUCK ON TRACK. DRIVER WAS I,NSIDE OF TRACTOR CAB WHEN ACCIDENT OCCURRED.,,,,TRACTOR-TRAILER WAS PULLING EAST OVER CROSSING WHEN TRAILER BODY BECAME STUCK ON TRACK. DRIVER WAS I NSIDE OF TRACTOR CAB WHEN ACCIDENT OCCURRED.   ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,1,NS,35348,,,,,9,1,NS,35348,,0,478703A,9,1,17,3,35,AM,HAMMOND,LAKE,18,4,,HAMMOND,SIBLEY ST,0,A,1,2,1,1,1,4,7,4,6,1,1,SINGLE MAIN TRACK,2,2,28,21,R,3,1,1,2,1,2,2,4,8,1000,3,2,0,0,0,2,1,1L,,0,,102030607,72,,2009,DEARBORN,Y,89,18C089,4,,,,,2,25,1,3,,,0,0,0,0,0,0,"VEHICLE STOPPED ON TRACKS TRING TO PUT A NEW TIRE ON WAS STRUCK BY 236",,,,,"VEHICLE STOPPED ON TRACKS TRING TO PUT A NEW TIRE ON WAS STRUCK BY 236    ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,1,NS,35356,,,,,9,1,NS,35356,,0,469419J,9,1,18,5,25,PM,SHAWSVILLE,MONTGOMERY,51,2,,,PRIVATE,0,A,2,1,1,1,1,4,31,4,1,1,1,MAIN ONE,3,2,26,20,R,3,,1,2,2,2,2,4,8,5000,3,2,0,0,0,2,1,1L,,0,,807,95,,2009,VIRGINIA,N,121,51C121,4,,,,,2,22,2,2,,,0,0,0,0,0,0,18WV417 TRAVELLING EAST ON MAIN #1 WHEN IT STRUCK CAR STOPPED ON TRACKS THAT HAD RAN OUT OF GAS,,,,,18WV417 TRAVELLING EAST ON MAIN #1 WHEN IT STRUCK CAR STOPPED ON TRACKS THAT HAD RAN OUT OF GAS    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,1,NS,35387,,,,,9,1,NS,35387,,0,841866H,9,1,16,11,25,PM,EMORYGAP,ROANE,47,3,,HARRIMAN,OLD VALLEY RD,4,A,3,3,1,1,2,4,12,4,1,1,1,CS MAIN #1,4,1,20,41,E,1,1,1,2,1,2,1,2,1,3000,3,1,0,0,2,2,1,1L,,0,,2030607,179,,2009,CENTRAL,Y,145,47C145,4,,,,,2,19,2,3,,,0,0,0,0,0,0,TRAIN 288T6 WAS HEADING NORTH BOUND ON MAIN TRACK #1 WHEN IT WAS STRUCK BY A VEHICLE HEADING EAST WH,"ICH FAILED TO STOP AT CROSSING WITH FLASHING LIGHTS, BELLS, AND CROSSING BUCKS.",,,,"TRAIN 288T6 WAS HEADING NORTH BOUND ON MAIN TRACK #1 WHEN IT WAS STRUCK BY A VEHICLE HEADING EAST WH ICH FAILED TO STOP AT CROSSING WITH FLASHING LIGHTS, BELLS, AND CROSSING BUCKS.   ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,1,NS,35388,,,,,9,1,NS,35388,,0,725845X,9,1,17,6,7,PM,FTPAYNE,DE KALB,1,3,,FORT PAYNE,8TH ST SE,15,D,4,3,1,1,1,2,38,4,1,1,1,SINGLE MAIN TRACK,4,6,69,37,E,2,1,1,2,1,2,2,1,8,4000,1,1,1,0,1,2,1,1L,,1,,1030607,89,,2009,ALABAMA,Y,49,01C049,4,,,,,2,55,1,2,,,1,0,0,0,0,0,TRAIN 367A617 TRAVELLING SOUTHBOUND STRUCK OCCUPIED VEHICLE FAILING TO YIELD RIGHT OF WAY,,,,,TRAIN 367A617 TRAVELLING SOUTHBOUND STRUCK OCCUPIED VEHICLE FAILING TO YIELD RIGHT OF WAY    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,1,NS,35411,,,,,9,1,NS,35411,,0,522511C,9,1,21,6,20,AM,ELKHART,ELKHART,18,4,,ELKHART,PRIVATE,10,B,3,3,6,1,2,4,13,4,2,8,2,R 10,1,1,0,10,R,1,,1,2,1,2,2,3,8,2500,3,1,0,0,1,2,1,1L,,0,,8,63,,2009,DEARBORN,N,39,18C039,4,,,,,2,21,1,2,,,0,0,0,0,0,0,DRIVER FAILED TO STOP AT THE CROSSING FOR THE SINGLE LIGHT UNIT,,,,,DRIVER FAILED TO STOP AT THE CROSSING FOR THE SINGLE LIGHT UNIT    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,1,NS,35420,,,,,9,1,NS,35420,,0,923244J,9,1,20,5,2,AM,HAVRE DE GRACE,BALTIMORE,24,2,,HAVRE DE GRACE,REVOLUTION STREET,10,D,2,3,3,5,2,4,20,1,1,1,2,HARVE DE GRACE IND,1,1,12,,E,4,,1,2,2,2,2,3,8,2000,3,1,0,0,1,2,1,1L,,0,,7,187,,2009,HARRISBURG,Y,5,24C005,4,,,,,2,40,2,2,,,0,0,0,0,0,0,H04 WITH ONE ENGINE AND 4X8 CONSIST 750 TONS STOPPED AT JM HUBER CORP WAITING FOR THE CONDUCTOR TO O,PEN THE GATE TO PROCEED WITH THE INDUSTRY WORK WHEN A PICK-UP TRUCK STRUCK THE 5TH CAR.,,,,H04 WITH ONE ENGINE AND 4X8 CONSIST 750 TONS STOPPED AT JM HUBER CORP WAITING FOR THE CONDUCTOR TO O PEN THE GATE TO PROCEED WITH THE INDUSTRY WORK WHEN A PICK-UP TRUCK STRUCK THE 5TH CAR.   ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,1,NS,35430,,,,,9,1,NS,35430,,0,478058F,9,1,10,3,15,AM,HUGO,ALLEN,18,4,,FORT WAYNE,NUTTMAN AVE,10,A,3,3,1,1,1,2,28,4,2,1,1,SINGLE MAIN TRACK,2,2,63,25,E,2,1,1,2,2,2,2,3,8,2500,1,1,1,0,1,2,1,1L,,1,,30607,83,,2009,LAKE,Y,3,18C003,4,,,,,2,17,1,2,,,1,0,0,0,0,0,HIGHWAY USER ATTEMPTED TO TRAVERSE PUBLIC CROSSING IN PATH OF SOUTH BOND TRAIN 177.,,,,,HIGHWAY USER ATTEMPTED TO TRAVERSE PUBLIC CROSSING IN PATH OF SOUTH BOND TRAIN 177.    ,,,,
